,Week,Team,Player,Slot,Pos,Status,Proj,Actual
2474,16,2,Ja'Marr Chase,4,WR,ACTIVE,11.593384947200002,17.0
2475,16,2,Leonard Fournette,2,RB,ACTIVE,0.0,0.0
2476,16,2,DeVonta Smith,20,Bench,ACTIVE,7.720450125,16.5
2477,16,2,Tom Brady,20,Bench,ACTIVE,20.372498008900003,14.379999999999999
2478,16,2,Mike Williams,4,WR,ACTIVE,0.0,0.0
2479,16,2,Nick Chubb,2,RB,ACTIVE,14.935430935,26.900000000000002
2480,16,2,Nick Folk,20,Bench,ACTIVE,8.762734532,3.0
2481,16,2,Tevin Coleman,21,IR,ACTIVE,5.558519920200001,6.6000000000000005
2482,16,2,Graham Gano,17,K,ACTIVE,7.3306452785000005,6.0
2483,16,2,Jerry Jeudy,20,Bench,ACTIVE,6.890702099099999,7.5
2484,16,2,Titans D/ST,16,Def,NA,4.570800692000001,6.0
2485,16,2,Jeff Wilson Jr.,23,Flex,QUESTIONABLE,12.7470970685,13.2
2486,16,2,K.J. Osborn,20,Bench,ACTIVE,5.126796049,15.3
2487,16,3,Patrick Mahomes,0,QB,ACTIVE,21.161374146,22.32
2488,16,3,Najee Harris,2,RB,ACTIVE,15.645459289500002,13.5
2489,16,3,Randall Cobb,20,Bench,ACTIVE,0.0,0.0
2490,16,3,D'Andre Swift,23,Flex,ACTIVE,0.0,0.0
2491,16,3,Kyle Pitts,6,TE,ACTIVE,9.3289235445,14.200000000000001
2492,16,3,Buccaneers D/ST,16,Def,NA,7.279992329,15.0
2493,16,3,Robby Anderson,20,Bench,ACTIVE,8.044588967400001,8.3
2494,16,3,Ryan Tannehill,20,Bench,ACTIVE,16.112037093,14.559999999999999
2495,16,3,Justin Tucker,20,Bench,ACTIVE,6.2661528215,3.0
2496,16,3,Marquise Brown,4,WR,ACTIVE,11.267578009500001,6.9
2497,16,3,Devin Singletary,2,RB,ACTIVE,12.3702759865,16.3
2498,16,3,Jakobi Meyers,4,WR,ACTIVE,8.79416432522,8.9
2499,16,3,Kenneth Gainwell,20,Bench,ACTIVE,2.249809483,1.1
2500,16,3,Corey Davis,20,Bench,QUESTIONABLE,0.0,0.0
2501,16,3,Robert Tonyan,20,Bench,QUESTIONABLE,0.0,0.0
2502,16,3,Greg Joseph,17,K,ACTIVE,8.0544932125,12.0
2503,16,4,Dalvin Cook,20,Bench,ACTIVE,0.0,0.0
2504,16,4,DK Metcalf,4,WR,QUESTIONABLE,11.242729473,11.100000000000001
2505,16,4,Joe Mixon,2,RB,ACTIVE,16.367957593500005,28.5
2506,16,4,Mike Evans,20,Bench,ACTIVE,0.0,0.0
2507,16,4,Chase Edmonds,2,RB,ACTIVE,13.37072111,22.700000000000003
2508,16,4,Aaron Rodgers,0,QB,ACTIVE,19.883841933699994,19.98
2509,16,4,Chase Claypool,20,Bench,ACTIVE,9.410387867799999,6.1000000000000005
2510,16,4,Jarvis Landry,21,IR,ACTIVE,10.523710667420003,7.5
2511,16,4,Dallas Goedert,6,TE,ACTIVE,8.914779961499999,3.8000000000000003
2512,16,4,Matt Gay,17,K,ACTIVE,7.668408008499999,12.0
2513,16,4,Zach Ertz,20,Bench,ACTIVE,8.436786901000001,9.4
2514,16,4,Carson Wentz,20,Bench,ACTIVE,15.736824376000003,17.4
2515,16,4,Daniel Carlson,20,Bench,ACTIVE,6.921130230499999,6.0
2516,16,4,Christian Kirk,4,WR,ACTIVE,11.382688853,8.3
2517,16,4,Cowboys D/ST,16,Def,NA,6.960802778000001,26.0
2518,16,4,Antonio Brown,23,Flex,QUESTIONABLE,11.723152892,16.1
2519,16,4,Cam Akers,20,Bench,ACTIVE,0.0,0.0
2520,16,5,Alvin Kamara,2,RB,ACTIVE,15.8628995645,6.9
2521,16,5,CeeDee Lamb,4,WR,ACTIVE,14.157242446600002,8.4
2522,16,5,Josh Jacobs,2,RB,ACTIVE,13.174084262000001,11.9
2523,16,5,Tyler Lockett,4,WR,ACTIVE,11.513191511,4.5
2524,16,5,Justin Herbert,0,QB,ACTIVE,22.168205573999995,17.939999999999998
2525,16,5,Odell Beckham Jr.,20,Bench,DOUBTFUL,9.7244477405,11.7
2526,16,5,James Conner,23,Flex,ACTIVE,0.0,0.0
2527,16,5,Joe Burrow,20,Bench,QUESTIONABLE,16.539772297400003,39.1
2528,16,5,Rob Gronkowski,6,TE,ACTIVE,13.009418143,2.8000000000000003
2529,16,5,Hunter Henry,20,Bench,ACTIVE,6.2085986425,1.4
2530,16,5,Emmanuel Sanders,20,Bench,ACTIVE,8.33597119,3.0
2531,16,5,Ryan Succop,17,K,ACTIVE,6.5555042435,16.0
2532,16,5,Rashaad Penny,20,Bench,ACTIVE,9.594624402,20.5
2533,16,5,A.J. Green,20,Bench,ACTIVE,8.9437555625,3.8000000000000003
2534,16,5,Amon-Ra St. Brown,20,Bench,ACTIVE,9.853330897299998,21.5
2535,16,5,Seahawks D/ST,16,Def,NA,6.327026136999999,4.0
2536,16,6,Stefon Diggs,4,WR,ACTIVE,12.640528444000001,18.0
2537,16,6,Kyler Murray,0,QB,ACTIVE,20.962570217999996,21.900000000000002
2538,16,6,T.J. Hockenson,20,Bench,QUESTIONABLE,0.0,0.0
2539,16,6,Colts D/ST,16,Def,NA,3.9386034499999996,2.0
2540,16,6,Jason Sanders,20,Bench,ACTIVE,6.424093181,7.5
2541,16,6,Cordarrelle Patterson,2,RB,ACTIVE,14.889069449499999,7.800000000000001
2542,16,6,Justin Jefferson,4,WR,ACTIVE,15.797437643199999,16.6
2543,16,6,Cole Beasley,20,Bench,ACTIVE,0.0,0.0
2544,16,6,Tyler Conklin,6,TE,ACTIVE,6.5514454515,6.4
2545,16,6,Rhamondre Stevenson,20,Bench,ACTIVE,0.0,0.0
2546,16,6,Devonta Freeman,2,RB,ACTIVE,8.715592172500001,9.0
2547,16,6,Panthers D/ST,20,Bench,NA,3.25402918,-2.0
2548,16,6,Mason Crosby,17,K,ACTIVE,7.766126100999999,6.0
2549,16,6,Russell Gage,23,Flex,ACTIVE,9.8866963465,3.9000000000000004
2550,16,6,Michael Gallup,20,Bench,QUESTIONABLE,9.5138524685,6.300000000000001
2551,16,6,Austin Hooper,20,Bench,ACTIVE,5.798498649,4.1
2552,16,7,Ezekiel Elliott,2,RB,QUESTIONABLE,13.6090372975,16.7
2553,16,7,Antonio Gibson,2,RB,ACTIVE,15.0676758765,12.8
2554,16,7,Darren Waller,6,TE,ACTIVE,0.0,0.0
2555,16,7,Amari Cooper,4,WR,ACTIVE,10.674054911000002,18.0
2556,16,7,Dak Prescott,0,QB,ACTIVE,19.670859381600003,32.300000000000004
2557,16,7,A.J. Brown,4,WR,ACTIVE,11.820873809000002,27.0
2558,16,7,Bills D/ST,16,Def,NA,5.751562037,7.0
2559,16,7,Brandon Aiyuk,20,Bench,ACTIVE,10.415939249200001,12.0
2560,16,7,D'Onta Foreman,20,Bench,ACTIVE,10.847710433500003,7.7
2561,16,7,Evan McPherson,17,K,ACTIVE,7.5787611085,9.5
2562,16,7,Sony Michel,20,Bench,ACTIVE,9.567157235,21.0
2563,16,7,Michael Carter,20,Bench,ACTIVE,12.5419537285,14.4
2564,16,7,Craig Reynolds,20,Bench,ACTIVE,9.377600536,6.6000000000000005
2565,16,7,David Njoku,20,Bench,ACTIVE,6.249911181000001,0.0
2566,16,7,Ronald Jones II,23,Flex,QUESTIONABLE,12.971284901000004,15.1
2567,16,8,Saquon Barkley,2,RB,ACTIVE,12.346404707500001,3.3000000000000003
2568,16,8,Terry McLaurin,20,Bench,ACTIVE,10.0658784605,5.5
2569,16,8,James Robinson,20,Bench,QUESTIONABLE,15.7370966225,1.0
2570,16,8,Tee Higgins,4,WR,ACTIVE,10.695829085,38.400000000000006
2571,16,8,Diontae Johnson,4,WR,ACTIVE,13.902785346900002,12.100000000000001
2572,16,8,Russell Wilson,20,Bench,ACTIVE,16.347824495999998,16.54
2573,16,8,Melvin Gordon III,2,RB,ACTIVE,12.006086543000002,0.5
2574,16,8,Tyler Bass,17,K,ACTIVE,6.5662748205,9.0
2575,16,8,Alexander Mattison,21,IR,ACTIVE,16.223051435000006,14.500000000000002
2576,16,8,Dalton Schultz,20,Bench,ACTIVE,8.1675232415,18.200000000000003
2577,16,8,Kirk Cousins,0,QB,ACTIVE,17.496585780199997,17.3
2578,16,8,Dawson Knox,6,TE,ACTIVE,8.7958603745,8.1
2579,16,8,Jamaal Williams,20,Bench,ACTIVE,9.1365620565,7.7
2580,16,8,Chiefs D/ST,20,Bench,NA,6.258567205,11.0
2581,16,8,Ty Johnson,20,Bench,ACTIVE,2.1714771092,0.0
2582,16,8,Dolphins D/ST,16,Def,NA,7.997035391,25.0
2583,16,8,DeVante Parker,23,Flex,ACTIVE,10.398454294499999,0.0
2584,16,9,Aaron Jones,2,RB,ACTIVE,13.351464067999997,11.200000000000001
2585,16,9,Austin Ekeler,20,Bench,ACTIVE,0.0,0.0
2586,16,9,Keenan Allen,4,WR,ACTIVE,13.8783108335,5.5
2587,16,9,Josh Allen,0,QB,ACTIVE,20.68760589,31.96
2588,16,9,DJ Moore,20,Bench,ACTIVE,11.9312783174,8.0
2589,16,9,Javonte Williams,23,Flex,ACTIVE,12.820749187,9.0
2590,16,9,Noah Fant,6,TE,ACTIVE,6.3630267375,4.5
2591,16,9,AJ Dillon,20,Bench,QUESTIONABLE,9.151959687000002,7.1000000000000005
2592,16,9,Pat Freiermuth,20,Bench,ACTIVE,0.0,0.0
2593,16,9,Patriots D/ST,20,Bench,NA,4.373330219000001,-4.0
2594,16,9,Van Jefferson,20,Bench,ACTIVE,8.374149577999999,1.1
2595,16,9,49ers D/ST,16,Def,NA,6.061578054,6.0
2596,16,9,Derrick Henry,20,Bench,ACTIVE,0.0,0.0
2597,16,9,Justin Jackson,2,RB,ACTIVE,12.738389330500002,30.2
2598,16,9,Greg Zuerlein,17,K,ACTIVE,7.719687627999999,8.0
2599,16,9,Tyler Boyd,4,WR,ACTIVE,8.8257650532,16.0
2600,16,10,Davante Adams,4,WR,ACTIVE,17.553848777000002,29.4
2601,16,10,Mark Andrews,6,TE,ACTIVE,12.368338423500001,23.5
2602,16,10,Miles Sanders,2,RB,ACTIVE,13.757825844500003,5.3
2603,16,10,Cooper Kupp,4,WR,ACTIVE,21.4207704418,17.3
2604,16,10,Myles Gaskin,20,Bench,ACTIVE,9.730171223000001,2.1
2605,16,10,Brandin Cooks,20,Bench,QUESTIONABLE,0.0,0.0
2606,16,10,Mike Gesicki,20,Bench,ACTIVE,8.402412231000001,3.7
2607,16,10,Deebo Samuel,23,Flex,ACTIVE,16.127575204,24.6
2608,16,10,J.D. McKissic,20,Bench,QUESTIONABLE,0.0,0.0
2609,16,10,Jaylen Waddle,20,Bench,ACTIVE,11.3078305135,20.200000000000003
2610,16,10,Derek Carr,20,Bench,ACTIVE,14.741833168900001,8.540000000000001
2611,16,10,Chuba Hubbard,2,RB,ACTIVE,8.7566582401,0.9
2612,16,10,Matthew Stafford,0,QB,ACTIVE,20.8628765429,6.68
2613,16,10,Tony Pollard,20,Bench,ACTIVE,9.788708256,6.0
2614,16,10,Robbie Gould,17,K,ACTIVE,6.760161148000001,6.0
2615,16,10,Chargers D/ST,16,Def,NA,7.20388385,-5.0
